time;logger;level;message;exception
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/27"",""Name"":""Gilberto Gil""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/27"",""name"":""gilberto gil""}> stored/uncompressed,indexed,tokenized<Id:artists/27> stored/uncompressed,indexed,tokenized<Name:Gilberto Gil>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/53"",""Name"":""Spyro Gyra""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/53"",""name"":""spyro gyra""}> stored/uncompressed,indexed,tokenized<Id:artists/53> stored/uncompressed,indexed,tokenized<Name:Spyro Gyra>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/6"",""Name"":""Antônio Carlos Jobim""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/6"",""name"":""ant�nio carlos jobim""}> stored/uncompressed,indexed,tokenized<Id:artists/6> stored/uncompressed,indexed,tokenized<Name:Antônio Carlos Jobim>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/68"",""Name"":""Miles Davis""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/68"",""name"":""miles davis""}> stored/uncompressed,indexed,tokenized<Id:artists/68> stored/uncompressed,indexed,tokenized<Name:Miles Davis>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/79"",""Name"":""Dennis Chambers""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/79"",""name"":""dennis chambers""}> stored/uncompressed,indexed,tokenized<Id:artists/79> stored/uncompressed,indexed,tokenized<Name:Dennis Chambers>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/89"",""Name"":""Incognito""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/89"",""name"":""incognito""}> stored/uncompressed,indexed,tokenized<Id:artists/89> stored/uncompressed,indexed,tokenized<Name:Incognito>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/11"",""Name"":""Black Label Society""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/11"",""name"":""black label society""}> stored/uncompressed,indexed,tokenized<Id:artists/11> stored/uncompressed,indexed,tokenized<Name:Black Label Society>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/12"",""Name"":""Black Sabbath""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/12"",""name"":""black sabbath""}> stored/uncompressed,indexed,tokenized<Id:artists/12> stored/uncompressed,indexed,tokenized<Name:Black Sabbath>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/135"",""Name"":""System Of A Down""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/135"",""name"":""system of a down""}> stored/uncompressed,indexed,tokenized<Id:artists/135> stored/uncompressed,indexed,tokenized<Name:System Of A Down>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/14"",""Name"":""Bruce Dickinson""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/14"",""name"":""bruce dickinson""}> stored/uncompressed,indexed,tokenized<Id:artists/14> stored/uncompressed,indexed,tokenized<Name:Bruce Dickinson>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/50"",""Name"":""Metallica""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/50"",""name"":""metallica""}> stored/uncompressed,indexed,tokenized<Id:artists/50> stored/uncompressed,indexed,tokenized<Name:Metallica>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/7"",""Name"":""Apocalyptica""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/7"",""name"":""apocalyptica""}> stored/uncompressed,indexed,tokenized<Id:artists/7> stored/uncompressed,indexed,tokenized<Name:Apocalyptica>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/87"",""Name"":""Godsmack""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/87"",""name"":""godsmack""}> stored/uncompressed,indexed,tokenized<Id:artists/87> stored/uncompressed,indexed,tokenized<Name:Godsmack>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/98"",""Name"":""Judas Priest""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/98"",""name"":""judas priest""}> stored/uncompressed,indexed,tokenized<Id:artists/98> stored/uncompressed,indexed,tokenized<Name:Judas Priest>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/81"",""Name"":""Eric Clapton""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/81"",""name"":""eric clapton""}> stored/uncompressed,indexed,tokenized<Id:artists/81> stored/uncompressed,indexed,tokenized<Name:Eric Clapton>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/103"",""Name"":""Marisa Monte""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/103"",""name"":""marisa monte""}> stored/uncompressed,indexed,tokenized<Id:artists/103> stored/uncompressed,indexed,tokenized<Name:Marisa Monte>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/112"",""Name"":""Olodum""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/112"",""name"":""olodum""}> stored/uncompressed,indexed,tokenized<Id:artists/112> stored/uncompressed,indexed,tokenized<Name:Olodum>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/113"",""Name"":""Os Paralamas Do Sucesso""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/113"",""name"":""os paralamas do sucesso""}> stored/uncompressed,indexed,tokenized<Id:artists/113> stored/uncompressed,indexed,tokenized<Name:Os Paralamas Do Sucesso>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/145"",""Name"":""Tim Maia""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/145"",""name"":""tim maia""}> stored/uncompressed,indexed,tokenized<Id:artists/145> stored/uncompressed,indexed,tokenized<Name:Tim Maia>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/155"",""Name"":""Zeca Pagodinho""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/155"",""name"":""zeca pagodinho""}> stored/uncompressed,indexed,tokenized<Id:artists/155> stored/uncompressed,indexed,tokenized<Name:Zeca Pagodinho>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/16"",""Name"":""Caetano Veloso""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/16"",""name"":""caetano veloso""}> stored/uncompressed,indexed,tokenized<Id:artists/16> stored/uncompressed,indexed,tokenized<Name:Caetano Veloso>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/17"",""Name"":""Chico Buarque""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/17"",""name"":""chico buarque""}> stored/uncompressed,indexed,tokenized<Id:artists/17> stored/uncompressed,indexed,tokenized<Name:Chico Buarque>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/18"",""Name"":""Chico Science & Nação Zumbi""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/18"",""name"":""chico science & na��o zumbi""}> stored/uncompressed,indexed,tokenized<Id:artists/18> stored/uncompressed,indexed,tokenized<Name:Chico Science & Nação Zumbi>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/20"",""Name"":""Cláudio Zoli""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/20"",""name"":""cl�udio zoli""}> stored/uncompressed,indexed,tokenized<Id:artists/20> stored/uncompressed,indexed,tokenized<Name:Cláudio Zoli>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/201"",""Name"":""Luciana Souza/Romero Lubambo""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/201"",""name"":""luciana souza/romero lubambo""}> stored/uncompressed,indexed,tokenized<Id:artists/201> stored/uncompressed,indexed,tokenized<Name:Luciana Souza/Romero Lubambo>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/21"",""Name"":""Various Artists""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/21"",""name"":""various artists""}> stored/uncompressed,indexed,tokenized<Id:artists/21> stored/uncompressed,indexed,tokenized<Name:Various Artists>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/24"",""Name"":""Marcos Valle""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/24"",""name"":""marcos valle""}> stored/uncompressed,indexed,tokenized<Id:artists/24> stored/uncompressed,indexed,tokenized<Name:Marcos Valle>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/37"",""Name"":""Ed Motta""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/37"",""name"":""ed motta""}> stored/uncompressed,indexed,tokenized<Id:artists/37> stored/uncompressed,indexed,tokenized<Name:Ed Motta>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/41"",""Name"":""Elis Regina""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/41"",""name"":""elis regina""}> stored/uncompressed,indexed,tokenized<Id:artists/41> stored/uncompressed,indexed,tokenized<Name:Elis Regina>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/42"",""Name"":""Milton Nascimento""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/42"",""name"":""milton nascimento""}> stored/uncompressed,indexed,tokenized<Id:artists/42> stored/uncompressed,indexed,tokenized<Name:Milton Nascimento>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/46"",""Name"":""Jorge Ben""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/46"",""name"":""jorge ben""}> stored/uncompressed,indexed,tokenized<Id:artists/46> stored/uncompressed,indexed,tokenized<Name:Jorge Ben>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/56"",""Name"":""Gonzaguinha""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/56"",""name"":""gonzaguinha""}> stored/uncompressed,indexed,tokenized<Id:artists/56> stored/uncompressed,indexed,tokenized<Name:Gonzaguinha>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/72"",""Name"":""Vinícius De Moraes""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/72"",""name"":""vin�cius de moraes""}> stored/uncompressed,indexed,tokenized<Id:artists/72> stored/uncompressed,indexed,tokenized<Name:Vinícius De Moraes>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/77"",""Name"":""Cássia Eller""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/77"",""name"":""c�ssia eller""}> stored/uncompressed,indexed,tokenized<Id:artists/77> stored/uncompressed,indexed,tokenized<Name:Cássia Eller>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/80"",""Name"":""Djavan""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/80"",""name"":""djavan""}> stored/uncompressed,indexed,tokenized<Id:artists/80> stored/uncompressed,indexed,tokenized<Name:Djavan>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/83"",""Name"":""Falamansa""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/83"",""name"":""falamansa""}> stored/uncompressed,indexed,tokenized<Id:artists/83> stored/uncompressed,indexed,tokenized<Name:Falamansa>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/86"",""Name"":""Funk Como Le Gusta""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/86"",""name"":""funk como le gusta""}> stored/uncompressed,indexed,tokenized<Id:artists/86> stored/uncompressed,indexed,tokenized<Name:Funk Como Le Gusta>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/96"",""Name"":""Jota Quest""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/96"",""name"":""jota quest""}> stored/uncompressed,indexed,tokenized<Id:artists/96> stored/uncompressed,indexed,tokenized<Name:Jota Quest>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/99"",""Name"":""Legião Urbana""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/99"",""name"":""legi�o urbana""}> stored/uncompressed,indexed,tokenized<Id:artists/99> stored/uncompressed,indexed,tokenized<Name:Legião Urbana>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/19"",""Name"":""Cidade Negra""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/19"",""name"":""cidade negra""}> stored/uncompressed,indexed,tokenized<Id:artists/19> stored/uncompressed,indexed,tokenized<Name:Cidade Negra>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/252"",""Name"":""Amy Winehouse""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/252"",""name"":""amy winehouse""}> stored/uncompressed,indexed,tokenized<Id:artists/252> stored/uncompressed,indexed,tokenized<Name:Amy Winehouse>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/276"",""Name"":""Chic""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/276"",""name"":""chic""}> stored/uncompressed,indexed,tokenized<Id:artists/276> stored/uncompressed,indexed,tokenized<Name:Chic>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/278"",""Name"":""Donna Summer""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/278"",""name"":""donna summer""}> stored/uncompressed,indexed,tokenized<Id:artists/278> stored/uncompressed,indexed,tokenized<Name:Donna Summer>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/277"",""Name"":""Anita Ward""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/277"",""name"":""anita ward""}> stored/uncompressed,indexed,tokenized<Id:artists/277> stored/uncompressed,indexed,tokenized<Name:Anita Ward>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/137"",""Name"":""The Black Crowes""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/137"",""name"":""the black crowes""}> stored/uncompressed,indexed,tokenized<Id:artists/137> stored/uncompressed,indexed,tokenized<Name:The Black Crowes>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/106"",""Name"":""Motörhead""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/106"",""name"":""mot�rhead""}> stored/uncompressed,indexed,tokenized<Id:artists/106> stored/uncompressed,indexed,tokenized<Name:Motörhead>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/109"",""Name"":""Mötley Crüe""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/109"",""name"":""m�tley cr�e""}> stored/uncompressed,indexed,tokenized<Id:artists/109> stored/uncompressed,indexed,tokenized<Name:Mötley Crüe>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/204"",""Name"":""Temple of the Dog""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/204"",""name"":""temple of the dog""}> stored/uncompressed,indexed,tokenized<Id:artists/204> stored/uncompressed,indexed,tokenized<Name:Temple of the Dog>>";
2011-12-15 19:01:09.3281;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/105"",""Name"":""Men At Work""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/105"",""name"":""men at work""}> stored/uncompressed,indexed,tokenized<Id:artists/105> stored/uncompressed,indexed,tokenized<Name:Men At Work>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/205"",""Name"":""Chris Cornell""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/205"",""name"":""chris cornell""}> stored/uncompressed,indexed,tokenized<Id:artists/205> stored/uncompressed,indexed,tokenized<Name:Chris Cornell>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/253"",""Name"":""Calexico""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/253"",""name"":""calexico""}> stored/uncompressed,indexed,tokenized<Id:artists/253> stored/uncompressed,indexed,tokenized<Name:Calexico>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/133"",""Name"":""Stevie Ray Vaughan & Double Trouble""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/133"",""name"":""stevie ray vaughan & double trouble""}> stored/uncompressed,indexed,tokenized<Id:artists/133> stored/uncompressed,indexed,tokenized<Name:Stevie Ray Vaughan & Double Trouble>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/196"",""Name"":""Cake""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/196"",""name"":""cake""}> stored/uncompressed,indexed,tokenized<Id:artists/196> stored/uncompressed,indexed,tokenized<Name:Cake>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/151"",""Name"":""UB40""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/151"",""name"":""ub40""}> stored/uncompressed,indexed,tokenized<Id:artists/151> stored/uncompressed,indexed,tokenized<Name:UB40>>";
2011-12-15 19:01:09.3437;Raven.Database.Indexing.Index.Indexing;Debug;"Reduce key {""Id"":""artists/111"",""Name"":""O Terço""} result in index Artists gave document: Document<indexed,omitNorms<__reduce_key:{""id"":""artists/111"",""name"":""o ter�o""}> stored/uncompressed,indexed,tokenized<Id:artists/111> stored/uncompressed,indexed,tokenized<Name:O Terço>>";
